FOLIO8,UNIT_COUNT,LEGAL_LINE,LEGAL_LINE_2,MILLAGE_CODE,USE_CODE,SITUS_CITY,SITUS_ZIP_CODE,Neighborhood/Division,Subdivision,HOA,HOA Webpage,Property Management,Property Management Wegpage
494106GD,24,CLAIRMONT CONDOMINIUM N,UNIT 110 BLDG N3,3112,04,TM,33321,,,,,,
494106GG,30,CLAIRMONT CONDOMINIUM O,UNIT 205,3112,04,TM,333217899,,,,,,
494106GH,36,FAIRFAX CONDOMINIUM D,UNIT 101,3112,04,TM,33321,,,,,,
494106GJ,42,FAIRFAX CONDOMINIUM G,UNIT 313,3112,04,TM,333214344,,,,,,
494106GK,33,DEVON CONDOMINIUM C,UNIT 111,3112,04,TM,33321,,,,,,
494106GM,42,FAIRFAX CONDOMINIUM F,UNIT 202,3112,04,TM,333214335,,,,,,
494106GN,36,DEVON CONDOMINIUM B,UNIT 311,3112,04,TM,333211050,,,,,,
494106HA,36,DEVON CONDOMINIUM A,UNIT 207,3112,04,TM,333211053,,,,,,
494106HB,32,DEVON CONDOMINIUM E,UNIT 111,3112,04,TM,333211064,,,,,,
494106HC,42,FAIRFAX CONDOMINIUM H,UNIT 202,3112,04,TM,333214359,,,,,,
494106HD,42,FAIRFAX CONDOMINIUM I,UNIT 312,3112,04,TM,333214353,,,,,,
494106HG,32,DEVON CONDOMINIUM D,UNIT 112,3112,04,TM,333211069,,,,,,
494106HH,36,DEVON CONDOMINIUM F,UNIT 311,3112,04,TM,33321,,,,,,
494106HJ,24,DEVON CONDOMINIUM I,UNIT 108,3112,04,TM,333211084,,,,,,
494106HK,36,DEVON CONDOMINIUM G,UNIT 101,3112,04,TM,333211092,,,,,,
494106HM,24,DEVON CONDOMINIUM J,UNIT 101,3112,04,TM,333211082,,,,,,
494106JA,42,GRANVILLE CONDOMINIUM J,UNIT 302,3112,04,TM,33321,,,,,,
494106JB,32,TRENT CONDOMINIUM D,UNIT 204,3112,04,TM,333218804,,,,,,
494106JC,36,DEVON CONDOMINIUM H,UNIT 101,3112,04,TM,333211099,,,,,,
494106JD,42,GRANVILLE CONDOMINIUM I,UNIT 307,3112,04,TM,333218719,,,,,,
494106JE,32,TRENT CONDOMINIUM B,UNIT 111,3112,04,TM,333218810,,,,,,
494106JF,48,TRENT CONDOMINIUM C,UNIT 111,3112,04,TM,333218821,,,,,,
494106JG,52,GRANVILLE CONDOMINIUM H,UNIT 101,3112,04,TM,33321,,,,,,
494106JH,48,GRANVILLE CONDOMINIUM G,UNIT 211,3112,04,TM,33321,,,,,,
494106JJ,48,GRANVILLE CONDOMINIUM D,UNIT 101,3112,04,TM,33321,,,,,,
494106JK,52,TRENT CONDOMINIUM A,UNIT 102,3112,04,TM,33321,,,,,,
494106JL,52,TRENT CONDOMINIUM E,UNIT 310,3112,04,TM,33321,,,,,,
494106JM,60,TRENT CONDOMINIUM F,UNIT 303,3112,04,TM,33321,,,,,,
494106JP,48,TRENT CONDOMINIUM G,UNIT 408,3112,04,TM,33321,,,,,,
494106JR,44,TRENT CONDOMINIUM H,UNIT 401,3112,04,TM,33321,,,,,,
494106KA,48,GRANVILLE CONDOMINIUM F,UNIT 309,3112,04,TM,333218732,,,,,,
494106KB,48,GRANVILLE CONDOMINIUM E,UNIT 102,3112,04,TM,333218711,,,,,,
494106KC,52,GRANVILLE CONDOMINIUM A,UNIT 312,3112,04,TM,33321,,,,,,
494106KD,48,GRANVILLE CONDOMINIUM B,UNIT 402,3112,04,TM,33321,,,,,,
494106KE,70,EXETER CONDOMINIUM A,UNIT 202 BLDG A16,3112,04,TM,333218790,,,,,,
494106KF,56,GRANVILLE CONDOMINIUM C,UNIT 414,3112,04,TM,33321,,,,,,
494106KG,64,SOUTHAMPTON CONDOMINIUM F,UNIT 107,3112,04,TM,33321,,,,,,
494106KH,52,EXETER CONDOMINIUM C,UNIT 201 BLDG C45,3112,04,TM,33321,,,,,,
494106KJ,58,EXETER CONDOMINIUM B,UNIT 202 BLDG B22,3112,04,TM,33321,,,,,,
494106KK,52,EXETER CONDOMINIUM D,UNIT 201 BLDG D39,3112,04,TM,33321,,,,,,
494106KM,64,SOUTHAMPTON CONDOMINIUM G,UNIT 207,3112,04,TM,33321,,,,,,
494106KN,64,SOUTHAMPTON CONDOMINIUM H,UNIT 110,3112,04,TM,33321,,,,,,
494106KP,60,SOUTHAMPTON CONDOMINIUM I,UNIT 310,3112,04,TM,33321,,,,,,
494106KQ,72,SOUTHAMPTON CONDOMINIUM D,UNIT 205,3112,04,TM,33321,,,,,,
494106KR,60,SOUTHAMPTON CONDOMINIUM E,UNIT 311,3112,04,TM,33321,,,,,,
494106KS,60,SOUTHAMPTON CONDOMINIUM J,UNIT 210,3112,04,TM,33321,,,,,,
494106KT,72,SOUTHAMPTON CONDOMINIUM C,UNIT 411,3112,04,TM,33321,,,,,,
494106KU,64,SOUTHAMPTON CONDOMINIUM A,UNIT 312,3112,04,TM,33321,,,,,,
494106KV,64,SOUTHAMPTON CONDOMINIUM B,UNIT 416,3112,04,TM,33321,,,,,,
49410701,27,FLA FRUIT LANDS CO SUB NO 2,7-49-41 1-102 PB,3112,94,TM,33321,,,,,,
49410702,4,TAMARAC MARKET PLACE,118-20 B,3112,16,TM,33321,,,,,,
49410703,2,TAMARAC UTILITIES,ADMINISTRATION PLAT 143-28 B,3112,89,TM,33321,,,,,,
49410704,3,TAMARAC 1299 LAND TRUST PLAT,151-13 B,3112,48,TM,333216407,,,,,,
49410706,3,J AND J PLAT 152-3 B,PARCEL 'A',3112,48,TM,33321,,,,,,
49410707,2,CONSERVATION SUBSTATION PLAT,152-22 B,3112,91,TM,33321,,,,,,
49410708,9,S & N PLAT 154-38 B,PARCEL C TOGETHER WITH ABUTTING,3112,94,TM,33321,,,,,,
49410709,3,GOULD SOUTH 159-11 B,PARCEL A TOGETHER WITH PT OF,3112,48,TM,333216406,,,,,,
49410710,29,WESTPOINT SECTION 7 PLAT 162-23B,"A POR OF TR ""D"" DESC AS: COMM AT",3112,17,TM,33321,,,,,,
49410711,1,ASH PLAT NO 1 166-50 B,R/W DEDICATED PER PLAT 166-50 B,3112,94,TM,33321,,,,,,
49410712,1,WEISZ PLAT 168-12 B,PARCEL A,3112,48,TM,33321,,,,,,
49410713,4,S & N PLAT NO. TWO 171-112 B,POR PAR A DESC AS COM NW COR PAR,3112,48,TM,33321,,,,,,
49410714,2,TAMARAC COMMERCE II 181-32 B,R/W DEDICATED BY PLAT,3112,94,TM,33321,,,,,,
49410715,3,TAMARAC COMMERCE III 181-28 B,TRACT A,3112,48,TM,33321,,,,,,
49410716,2,CITY FURNITURE NORTH 181-58 B,PARCEL A & TOGETHER WITH POR TR,3112,48,TM,33321,,,,,,
49410801,20,FORT LAUDERDALE TRUCK FARMS,8-49-41 4-31 D,3112,38,TM,33321,,,,,,
49410802,8,LYONS COMMERCIAL SUBDIVISION,UNIT NO 2 69-43 B,3112,18,TM,33321,,,,,,
49410803,10,LYONS INDUSTRIAL PARK 71-1 B,LOT 5 BLK 4,3112,28,TM,33321,,,,,,
49410805,217,WESTWOOD COMMUNITY TWO 76-46 B,LOT 6 BLK 282,3112,01,TM,333213516,,,,,,
49410806,8,THE VILLAGE 80-19 B,3 FOOT STRIP OF LAND BEING,3112,09,TM,33321,,,,,,
49410808,2,LIME BAY SEC 1 82-29 B,PARCEL R-1,3112,09,TM,33321,,,,,,
49410809,5,LIME BAY SECTION TWO 82-30 B,AVENUES & BLVDS ARE DEDICATED TO,3112,94,TM,33321,,,,,,
49410811,72,COLONY WEST ESTATES 91-19 B,LOT 68,3112,01,TM,333213620,,,,,,
49410812,39,PARADISE ESTATES 92-29 B,LOT 2,3112,01,TM,33321,,,,,,
49410813,7,TAMARAC GARDENS 108-24 B,ROAD RIGHT-OF-WAY DEDICATED TO,3112,94,TM,33321,,,,,,
49410814,1,V G C PARK 109-7 B,PARCEL B,3112,94,TM,33351,,,,,,
49410816,170,THE LANDINGS ON CYPRESS GREENS,131-31 B,3112,01,TM,333214154,,,,,,
49410818,4,V.G.C. PARK REPLAT 146-15 B,PARCELS B & B,3112,83,TM,33321,,,,,,
49410819,31,LYONS INDUSTRIAL PARK 71-1 B,"A POR LOT 1,BLK 6 DESC'D AS:COMM",3112,01,TM,333214137,,,,,,
49410820,1,LAND SECTION 8 154-48 B,ROAD RIGHT OF WAYS DEDICATED PER,3112,94,TM,33321,,,,,,
49410821,232,LAND SECTION 8 154-48 B,A POR LAND S-8 DESC'D AS:COMM AT,3112,01,TM,333216300,,,,,,
49410822,313,LAND SECTION 8 154-48 B,A POR PAR A DESC'D AS:COMM NE,3112,01,TM,333216338,,,,,,
49410823,1,MOBIL 02-NPG,166-39 B,3112,26,TM,33351,,,,,,
49410824,97,WOODLAND VILLAS 1ST ADD 73-39B,POR OF BLK 3 DESC AS COMM SE COR,3112,01,TM,33321,,,,,,
49410825,33,LYONS INDUSTRIAL PARK 71-1 B,POR OF LOT 1 BLK 1 DESC AS COMM,3112,01,TM,33321,,,,,,
49410826,341,LYONS INDUSTRIAL PARK 71-1 B,PORTION OF PARCEL P DESC AS COMM,3112,01,TM,33321,,,,,,
49410827,12,TAMARAC VILLAGE 183-348 B,PARCEL P-2(PARK),3112,82,TM,33351,,,,,,
494108AA,42,LIME BAY CONDOMINIUM 1,UNIT 306,3112,04,TM,33321,,,,,,
494108AB,42,LIME BAY CONDOMINIUM 2,UNIT 311,3112,04,TM,333218609,,,,,,
494108AC,42,LIME BAY CONDOMINIUM 3,UNIT 102,3112,04,TM,333218617,,,,,,
494108AD,42,LIME BAY CONDOMINIUM 4,UNIT 104,3112,04,TM,333218631,,,,,,
494108AG,42,LIME BAY CONDOMINIUM 5,UNIT 115,3112,04,TM,333218640,,,,,,
494108AH,129,SPYGLASS CONDOMINIUM 1,UNIT B BLDG 17,3112,04,TM,333213339,,,,,,
494108AK,178,WEDGEWOOD CONDOMINIUM,UNIT E BLDG 22,3112,04,TM,333213561,,,,,,
494108AM,168,LIME BAY CONDOMINIUM 6,UNIT 110 BLDG 8,3112,04,TM,333218646,,,,,,
494108BA,168,LIME BAY CONDOMINIUM 7,UNIT 206 BLDG 11,3112,04,TM,333213438,,,,,,
494108BB,210,LIME BAY CONDOMINIUM 8,UNIT 201 BLDG 16,3112,04,TM,333213432,,,,,,
494108BC,113,THE GREENS CONDO APTS PHASE I,UNIT 101 BLDG 6,3112,04,TM,333213644,,,,,,
494108BD,97,THE GREENS CONDO APTS PHASE II,UNIT 305 BLDG 2,3112,04,TM,333213670,,,,,,
494108BG,20,TAMARAC GARDENS CONDOMINIUM NO.1,UNIT 107 BLDG J,3112,04,TM,333213370,,,,,,
494108BH,32,TAMARAC GARDENS CONDOMINIUM NO.2,UNIT 214 BLDG I,3112,04,TM,33321,,,,,,
494108BJ,32,TAMARAC GARDENS CONDOMINIUM NO.9,UNIT 116 BLDG A-2,3112,04,TM,33321,,,,,,
494108BK,16,TAMARAC GARDENS CONDOMINIUM,NO.10,3112,04,TM,33321,,,,,,
494108BM,16,TAMARAC GARDENS CONDOMINIUM,NO.11,3112,04,TM,33321,,,,,,
494108CA,16,TAMARAC GARDENS CONDOMINIUM NO.7,UNIT 206 BLDG 7A,3112,04,TM,333213330,,,,,,
494108CB,16,TAMARAC GARDENS CONDOMINIUM NO.8,UNIT 102 BLDG E-2,3112,04,TM,33321,,,,,,
494108CC,16,TAMARAC GARDENS CONDOMINIUM NO.8,UNIT 113 BLDG E-1,3112,04,TM,33321,,,,,,
494108CD,28,TAMARAC GARDENS CONDOMINIUM NO.6,UNIT 101,3112,04,TM,33321,,,,,,
494108CG,24,TAMARAC GARDENS CONDOMINIUM NO.5,UNIT 112,3112,04,TM,333213359,,,,,,
494108CH,28,TAMARAC GARDENS CONDOMINIUM NO.4,UNIT 103,3112,04,TM,333213334,,,,,,
494108CJ,24,TAMARAC GARDENS CONDOMINIUM,NO.12,3112,04,TM,33321,,,,,,
494108DA,196,HAMPTON HILLS CONDO,UNIT 10103 PHASE 10,3112,04,TM,33321,,,,,,
49410901,11,FT LAUDERDALE TRUCK FARMS 4-31 B,9-49-41 POR OF TR 9 BOUNDED ON N,3112,94,TM,33321,,,,,,
49410902,258,MAINLANDS OF TAMARAC LAKES,UNIT ELEVEN 69-40 B,3112,01,TM,33321,,,,,,
49410903,238,MAINLANDS OF TAMARAC LAKES,UNIT TWELVE 69-41 B,3112,01,TM,33321,,,,,,
49410904,16,LYONS COMMERCIAL SUB 69-42 B,S 7' OF LOT 1 BLK 8,3112,94,TM,33351,,,,,,
49410905,276,MAINLANDS OF TAMARAC LAKES,UNIT 13 70-28 B,3112,01,TM,33321,,,,,,
49410906,18,WOODLAND LAKES 71-18 B,PORTION OF LOT A DESC AS:COMM AT,3112,01,TM,333213803,,,,,,
49410907,19,WOODLAND VILLAS 73-34 B,"TR 1,2",3112,11,TM,33321,,,,,,
49410909,3,FT LAUDERDALE TRUCK FARMS,9-49-41 4-31 B,3112,95,TM,33321,,,,,,
49410910,1,FT LAUDERDALE TRUCK FARMS,9-49-41 4-31 B,3112,95,TM,33321,,,,,,
49410911,8,SANDS POINT CONDO APTS 79-43 B,PARCEL 4R,3112,09,TM,33321,,,,,,
49410915,1,FT LAUDERDALE TRUCK FARMS,9-49-41 4-31 B,3112,95,TM,33321,,,,,,
49410917,1,THE WEDGES OF TAMARAC 81-23 B,POR PAR A DESC AS COMM SE COR,3112,09,TM,33321,,,,,,
49410920,2,SANDS POINT ADD 81-34 B,PARCEL 1R,3112,09,TM,33321,,,,,,
49410921,4,TAMARAC FAIRWAYS 81-36 B,PARCEL R-1,3112,09,TM,33321,,,,,,
49410922,19,GLENEAGLES 82-14 B,PARCEL 1R,3112,09,TM,33321,,,,,,
49410923,2,F M S PLAT 83-26 B,PARCEL A,3112,21,TM,33321,,,,,,
49410924,2,SOUTHERN PLAZA 84-21 B,PARCEL A,3112,10,TM,33351,,,,,,
49410926,2,MC DONALDS OF TAMARAC 86-33 B,TR A,3112,22,TM,33351,,,,,,
49410927,2,SUTTER INVESTMENT COMPANY PLAT,91-2 B,3112,11,TM,33351,,,,,,
49410928,1,TAMARAC POST OFFICE 91-5 B,TR A,3112,88,TM,33351,,,,,,
49410929,2,TAMARAC STEAK ENTERPRISES,97-11 B,3112,23,TM,33321,,,,,,
49410930,140,WATERSIDE 101-22 B,LOT 10 E1/2 BLK 2,3112,01,TM,333214601,,,,,,
49410931,1,TAMARAC UTILITIES PLAT NO ONE,101-47 B,3112,91,TM,33321,,,,,,
49410932,2,CENTURY BANK OF TAMARAC 102-42 B,PARCEL A,3112,23,TM,33351,,,,,,
49410933,2,COLONY WEST CLUBHOUSE PLAT,"103-36 B, PORTION TRACT A &",3112,39,TM,33321,,,,,,
49410934,2,CAUSEWAY TAMARAC PLAT 107-19 B,ADDITIONAL RIGHT OF WAY,3112,94,TM,33321,,,,,,
49410935,2,GOLD-TAM SHOPS 119-10 B,THOROUGHFARES DEDICATED PER,3112,94,TM,33351,,,,,,
49410936,2,THE HOPKINS PLAT 119-15 B,TRACT A,3112,19,TM,33351,,,,,,
49410937,3,MIDWAY PLAZA 126-14 B,PORTION OF PARCEL A DESC AS COMM,3112,11,TM,33321,,,,,,
49410938,2,TAMARAC NURSING-CENTER,126-21 B,3112,78,TM,33321,,,,,,
49410939,2,PEBB PLAT 127-44 B,PARCEL A,3112,11,TM,33321,,,,,,
49410941,3,V M I PLAT 135-13 B,"PARCEL ""A""",3112,28,TM,33351,,,,,,
49410942,41,WOODLAND LAKES 71-18 B,POR PAR L DESC AS COMM SW COR,3112,01,TM,333213717,,,,,,
49410943,2,FAGERSTROM PLAT 164-46 B,TRACT A,3112,17,TM,33351,,,,,,
49410944,16,ROKEST APARTMENTS OF TAMARAC,81-25 B,3112,01,TM,33321,,,,,,
49410945,5,WESTLAND PLAT 172-64 B,POR OF PAR B DESC AS: COMM AT NW,3112,11,TM,33321,,,,,,
49410946,21,THE WEDGES OF TAMARAC 81-23B,POR OF PAR A & R DESC AS COMM AT,3112,01,TM,33321,,,,,,
49410947,87,TUSCANY PLAT 173-129 B,POR OF TRACT A DESC AS COMM NW,3112,01,TM,33321,,,,,,
49410948,37,WOODLAND LAKES 71-18 B,PORTION PARCEL R DESC AS:COMM SW,3112,01,TM,33321,,,,,,
494109AB,95,ROKEST CONDOMINIUM APARTMENTS,UNIT 307 BLDG 2,3112,04,TM,33321,,,,,,
494109AC,120,SANDS POINT CONDOMINIUM I,UNIT 302 BLDG D,3112,04,TM,333218531,,,,,,
494109AD,90,FAIRWAYS OF TAMARAC CONDOMINIUM,ONE UNIT A-112,3112,04,TM,333214202,,,,,,
494109AG,52,SANDPEBBLES TOWNHOUSE CONDO,UNIT H BLDG 4,3112,04,TM,333213862,,,,,,
494109AH,60,CANONGATE CONDOMINIUM,UNIT A-204,3112,04,TM,333213856,,,,,,
494109AJ,60,SANDS POINT CONDOMINIUM II,UNIT 304 BLDG E,3112,04,TM,33321,,,,,,
494109AK,90,SANDS POINT CONDOMINIUM III,UNIT 205 BLDG H,3112,04,TM,333213869,,,,,,
494109AM,150,SANDS POINT CONDOMINIUM IV,UNIT 109 BLDG N,3112,04,TM,333213823,,,,,,
494109BA,90,SANDS POINT CONDOMINIUM V,UNIT 304 BLDG V,3112,04,TM,333213744,,,,,,
494109BB,57,CONCORD VILLAGE CONDOMINIUM I,UNIT 104,3112,04,TM,333214003,,,,,,
494109BC,60,SANDS POINT CONDOMINIUM VI,UNIT 301 BLDG R,3112,04,TM,333218527,,,,,,
494109BD,36,CONCORD VILLAGE CONDOMINIUM II,UNIT 106,3112,04,TM,333214005,,,,,,
494109BG,36,CONCORD VILLAGE CONDOMINIUM III,UNIT 104,3112,04,TM,33321,,,,,,
494109BH,48,CONCORD VILLAGE CONDOMINIUM IV,UNIT 202,3112,04,TM,333214028,,,,,,
494109BJ,48,CONCORD VILLAGE CONDOMINIUM V,UNIT 303,3112,04,TM,333218442,,,,,,
494109BK,42,CONCORD VILLAGE CONDOMINIUM VI,UNIT 304,3112,04,TM,33321,,,,,,
494109BM,42,CONCORD VILLAGE CONDOMINIUM VII,UNIT 208,3112,04,TM,333212926,,,,,,
494109CA,84,FAIRWAYS OF TAMARAC CONDOMINIUM,TWO UNIT 312 BLDG D,3112,04,TM,333213760,,,,,,
494109CB,600,VERSAILLES GARDENS CONDO,UNIT 208 BLDG 11,3112,04,TM,33321,,,,,,
494109CC,48,CONCORD VILLAGE CONDOMINIUM VIII,UNIT 310,3112,04,TM,333213229,,,,,,
494109CD,48,CONCORD VILLAGE CONDOMINIUM IX,UNIT 223,3112,04,TM,333213236,,,,,,
494109CG,48,CONCORD VILLAGE CONDOMINIUM X,UNIT 101,3112,04,TM,333212939,,,,,,
494109CH,30,FAIRWAYS OF TAMARAC CONDOMINIUM,III UNIT 103,3112,04,TM,333213737,,,,,,
494109CJ,48,CONCORD VILLAGE CONDOMINIUM XI,UNIT 118,3112,04,TM,333214041,,,,,,
494109CK,42,CONCORD VILLAGE CONDOMINIUM XII,UNIT 212,3112,04,TM,333214059,,,,,,
49411000,1,FORT LAUDERDALE TRUCK FARMS,4-31 B,3112,94,TM,33319,,,,,,
49411001,31,FORT LAUDERDALE TRUCK FARMS,10-49-41 4-31 B,3112,95,TM,33321,,,,,,
49411002,329,MAINLANDS OF TAMARAC LAKES,EIGHTH SEC 67-35 B,3112,01,TM,333215718,,,,,,
49411003,288,MAINLANDS OF TAMARAC LAKES,NINTH SEC 67-48 B,3112,01,TM,33321,,,,,,
49411004,479,MAINLANDS OF TAMARAC LAKES,TENTH SEC 68-36 B,3112,01,TM,33321,,,,,,
49411005,286,MAINLANDS OF TAMARAC LAKES,UNIT 15 71-3 B,3112,01,TM,333215510,,,,,,
49411006,1,UNIVERSITY SHOPPES SUB 80-6 B,TR A,3112,12,TM,33321,,,,,,
49411007,2,BELIRO BUSINESS CENTER 81-3 B,PARCEL A,3112,19,TM,33319,,,,,,
49411008,4,BANK OF TAMARAC 82-7 B,"PARCEL A,LESS BEG SE COR OF",3112,18,TM,33321,,,,,,
49411009,1,UNIVERSITY CENTER 84-20 B,ROAD RIGHT OF WAY DEDICATED PER,3112,94,TM,33321,,,,,,
49411010,2,PLAZA DE LAS TORRES 84-24 B,PARCEL A,3112,12,TM,33319,,,,,,
49411011,2,G M F SUB 85-50 B,PARCEL A,3112,11,TM,33319,,,,,,
49411012,2,ATLANTIC FEDERAL TAMARAC 87-45 B,THOROUGHFARE DEDICATED PER PLAT,3112,94,TM,33319,,,,,,
49411013,2,FT LAUDERDALE TRUCK FARMS,10-49-41 4-31 B,3112,11,TM,33319,,,,,,
49411014,1,FT LAUDERDALE TRUCK FARMS,10-49-41 4-31 B,3112,19,TM,333192135,,,,,,
49411016,1,FT LAUDERDALE TRUCK FARMS,10-49-41 4-31 B,3112,18,TM,33319,,,,,,
49411017,2,MC NAB PLAZA PLAT 91-17 B,"POR OF PAR ""A"" DESC AS: BEG SW",3112,11,TM,33321,,,,,,
49411018,220,BURNHAM WOODS 93-32 B,LOT 72 BLK 11,2912,01,NL,330684709,,,,,,
49411019,2,ST MALACHY PLAT 95-36 B,POR PARCEL A DESC AS:BEG AT SW,3112,94,TM,33321,,,,,,
49411020,1,BELLE TERRE OF TAMARAC 97-40 B,ROAD RIGHT OF WAY DEDICATED PER,3112,94,TM,33321,,,,,,
49411021,3,SUMMIT PROFESSIONAL COMPLEX,101-29 B,3112,82,TM,33321,,,,,,
49411022,2,CASE TRACT 104-9 B,TRACT A,3112,22,TM,33319,,,,,,
49411023,2,TAMARAC FINANCIAL PLAT 104-49 B,TRACT A,3112,23,TM,33319,,,,,,
49411024,2,COMMERCIAL BOULEVARD LANDS,105-34 B,3112,11,TM,33319,,,,,,
49411025,1,RIVERSIDE MEMORIAL CHAPEL,107-7 B,3112,76,TM,33319,,,,,,
49411026,1,GULF MC NAB & 81ST AVE 113-22 B,PARCEL A & B,2912,26,NL,33068,,,,,,
49411027,1,WOODVILLE 114-15 B,THAT PT OF PARCELS 1 & 4 DESC,2912,95,NL,33068,,,,,,
49411028,4,MC NAB CENTER 123-29 B,PARCELS A & B LESS PT DESC IN,2912,11,NL,33068,,,,,,
49411029,270,WOODVILLE 114-15 B,PORTION OF PLAT DESC AS COMM AT,2912,01,NL,330684109,,,,,,
49411030,65,CROSS CREEK TOWNHOMES PLAT,132-12 B,2912,01,NL,330685160,,,,,,
49411031,3,BLATT COMMERCIAL PLAT 133-45 B,THOROUGHFARE DEDICATED PER PLAT,3112,94,TM,33319,,,,,,
49411033,3,REGINA SUBDIVISION 141-23 B,PARCEL A,3112,11,TM,33321,,,,,,
49411034,2,THE RK PLAT 143-22 B,"PARCEL ""A""",3112,11,TM,333192119,,,,,,
49411035,1,THE WESTERN SCHOOL,161-22 B,2912,72,NL,33068,,,,,,
49411036,3,EVAN LINDSEY COMMERCIAL 168-31 B,PAR A LESS POR DESC AS BEG SE,2912,48,NL,33068,,,,,,
49411037,87,CATALINA PLACE 172-79 B,"POR OF PAR A DESC AS,COMM AT NW",3112,01,TM,33321,,,,,,
49411038,102,BRUCE PLAT 135-11 B,PORTION OF PARCEL A DESC AS COMM,3112,01,TM,33321,,,,,,
49411039,60,MEDITERANIA 176-7 B,PORTION PARCEL A DESC AS COMM NW,2912,01,NL,33068,,,,,,
494110AA,42,OAKBROOK I CONDO,UNIT 110,2912,04,NL,330685183,,,,,,
494110AB,42,OAKBROOK II CONDO,UNIT 103,2912,04,NL,330685153,,,,,,
494110AC,42,OAKBROOK III CONDO,UNIT 307,2912,04,NL,330685185,,,,,,
494110AD,6,OAKBROOK XI CONDO,UNIT 1,2912,04,NL,330685107,,,,,,
494110AG,12,OAKBROOK VIII CONDO,UNIT 1,2912,04,NL,33068,,,,,,
494110AH,10,OAKBROOK IX CONDO,UNIT 3,2912,04,NL,330685106,,,,,,
494110AJ,12,OAKBROOK X CONDO,UNIT 1,2912,04,NL,330685106,,,,,,
494110AK,168,"OAKBROOK IV,V,VI,VII CONDO",UNIT 5214 BLDG V,2912,04,NL,330685123,,,,,,
494110AM,9,OAKBROOK XII CONDO,UNIT 1,2912,04,NL,33068,,,,,,
494110BA,68,BAY TREE PATIO HOMES CONDO,UNIT C BLDG 21,2912,04,NL,330685168,,,,,,
494110BB,12,BELLE TERRE OF TAMARAC CONDO,UNIT L,3112,18,TM,333214000,,,,,,
494110BC,36,THE GARDENS OF BURNHAM WOODS,CONDO,2912,04,NL,330684223,,,,,,
49411101,34,FORT LAUDERDALE TRUCK FARMS,4-31 B 11-49-41,3112,94,TM,33319,,,,,,
49411102,1,BROWARD MEMORIAL GARDENS,73-16,2912,76,NL,33068,,,,,,
49411103,2,BERMUDA CLUB OF TAMARAC 78-14 B,"PARCEL A,LESS PT IN BERMUDA",3112,09,TM,33319,,,,,,
49411104,1,TAMARAC PROFFESSIONAL BLDG,81-37 B,3112,17,TM,33319,,,,,,
49411106,33,WOODLAND GREENS 88-17 B,LOT 4 BLK 1,3112,01,TM,333192380,,,,,,
49411107,2,CLUB SHOPPING PLAZA 95-26 B,PARCEL A,3112,23,TM,33319,,,,,,
49411108,80,COMROCK 95-47 B,LOT 44 BLK 1,3112,01,TM,33319,,,,,,
49411109,60,VILLAS OF WOODLAND GREENS,100-27 B,3112,01,TM,333196242,,,,,,
49411110,181,BANYAN LAKES 102-18 B,COMM AT NE COR OF SAID BANYAN,3112,01,TM,333196202,,,,,,
49411111,21,COMROCK FIRST ADDITION 102-34 B,LOT 6 BLK 4,3112,01,TM,333192449,,,,,,
49411112,6,THE VILLAS AT THE GAT 104-6 B,ROAD FOR ROW PER PLAT,3112,94,TM,33319,,,,,,
49411113,3,CARAVEL VILLAGE 113-33 PB,PORTIONS DESC AS: COMM SW COR OF,2912,94,NL,33068,,,,,,
49411114,167,WOODLAND LAKE ESTATES 116-50 B,PT OF BLK 3 DESC AS COMM NE COR,3112,01,TM,333192452,,,,,,
49411116,13,ROCK ISLAND LAND CORP 119-3 B,"A POR OF PAR ""A"" DESC AS: BEG AT",2912,11,NL,33068,,,,,,
49411118,12,MC NAB INDUSTRIAL PARK 121-43 B,POR PAR A DESC AS COM 579.90,2912,48,NL,330685463,,,,,,
49411119,451,ROCK ISLAND LAND CORP 119-3 B,"PORTION OF PARCEL C DESC AS,COMM",2912,01,NL,33068,,,,,,
49411120,3,M O PLAT 123-16 B,ADDITIONAL THOROUGHFARE,2912,94,NL,33068,,,,,,
49411121,120,ROCK ISLAND LAND CORP 119-3 B,POR OF PAR B DESC AS COMM AT SW,2912,01,NL,33068,,,,,,
49411123,87,VILLAS AT WOODLAND GREENS,100-27 B,3112,01,TM,333196264,,,,,,
49411124,1,THE FOUNTAINS CORPORATE CENTER,139-44 B,3112,94,TM,33319,,,,,,
49411125,1,FAITH UNITED CHURCH OF CHRIST,141-25 B,3112,71,TM,333192305,,,,,,
49411126,31,WOODLAND COVE 131-20 B,POR PAR A DESC'D AS:COMM SW COR,3112,01,TM,333192436,,,,,,
49411127,49,BANYAN LAKES 102-18 B,POR PAR A DESC AS;COMM AT SE COR,3112,01,TM,333196272,,,,,,
49411128,12,STAR OF DAVID BROWARD MEMORIAL,GARDENS II 171-105 B,2912,11,NL,33068,,,,,,
49411129,37,ST MORITZ 176-150 B,POR OF PARCEL A DESC AS: COMM SE,3112,01,TM,33319,,,,,,
49411130,69,CHELSEA PLACE 181-150 B,POR OF PAR B DESC AS:COMM AT SE,3112,01,TM,33319,,,,,,
49411131,1,SAFEGUARD TAMARAC 183-282 B,PAR A,3112,48,TM,33319,,,,,,
49411132,10,TAMARAC CIRCLE 183-406 B,LOT 5,3112,00,TM,33319,,,,,,
